,domain,convergence percent error vals
0,5,0.08899162091880959
1,10,0.08696908407974574
2,15,0.08696908407974574
3,20,0.08696908407974574
4,25,0.08696908407974574
5,30,0.08696908407974574
6,35,0.08595781566021381
7,40,0.08494654724068189
8,45,0.08220167581623808
9,50,0.08220167581623808
